product_id,product_name,upc,vendor,sku,price,in_stock,has_variants,product_url,product_cart_id,quantity_10Apr2023,quantity_13Apr2023,quantity_28Apr2023,quantity_25May2023,quantity_26May2023
211402B,2-Part Pharma Calcium & Alkalinity Total Package Pre-Portioned with Dosers,,Bulk Reef Supply,211402B,215.79,True,False,https://www.bulkreefsupply.com/2-part-calcium-alkalinity-total-package-pre-portioned-with-dosers-bulk-reef-supply-bundle.html,11125,134,132,227,119,
200101B,Matrikx 4 Stage RO (no DI) Replacement Filter Kit,,Bulk Reef Supply,200101B,19.08,True,False,https://www.bulkreefsupply.com/brs-4-stage-ro-no-di-replacement-filter-kit-bundle.html,11019,910,893,752,573,
210953B,6-Pack ICP-OES Testing Kit,,Triton,210953B,270,True,False,https://www.bulkreefsupply.com/6-pack-icp-oes-testing-kit-triton-bundle.html,11111,140,138,118,127,
213302,Ammonia Alert - Continuous Ammonia Sensor,000116001007,Seachem,213302,8.1,True,False,https://www.bulkreefsupply.com/ammonia-alert-continuous-ammonia-sensor-seachem.html,11000,194,177,285,191,
211407B,ZEOvit Starter Package,,Korallen-Zucht,211407B,61.67,True,False,https://www.bulkreefsupply.com/zeovit-start-package-korallen-zucht-bundle.html,11126,109,109,102,92,
213207,5 grams (.2oz) Metroplex Fish Treatment - Seachem,,Seachem,213207,7.97,True,True,https://www.bulkreefsupply.com/metroplex-bacterial-protazoan-fish-treatment-seachem.html,10936,12,10,64,15,
213993,RF-45 Rimless Flat Panel Aquarium & Stand (45 Gal) - White - JBJ,,JBJ,213993,1280,True,True,https://www.bulkreefsupply.com/rf-45-rimless-flat-panel-aquarium-stand-45-gal-jbj.html,10988,42,32,42,42,
211401B,2-Part Pharma Calcium & Alkalinity Total Package Pre-Portioned,,Bulk Reef Supply,211401B,66.39,True,False,https://www.bulkreefsupply.com/2-part-calcium-alkalinity-total-package-pre-portioned-bulk-reef-supply-bundle.html,11124,465,424,328,119,
212493,15 Watt Advantage 2000+ Replacement Quartz Sleeve - Aqua Ultraviolet,,Aqua Ultraviolet,212493,55.1,True,True,https://www.bulkreefsupply.com/replacement-uv-sterilizer-quartz-sleeve-aqua-ultraviolet.html,10003,30,29,5,8,
213208,100 grams (3.5oz) Metroplex Fish Treatment - Seachem,,Seachem,213208,84.96,True,True,https://www.bulkreefsupply.com/metroplex-bacterial-protazoan-fish-treatment-seachem.html,10937,12,10,25,18,
210952B,3-Pack ICP-OES Testing Kit,,Triton,210952B,141,True,False,https://www.bulkreefsupply.com/3-pack-icp-oes-testing-kit-triton-bundle.html,11110,281,277,236,254,
213204,5 grams (.2oz) Kanaplex Fish Treatment - Seachem,,Seachem,213204,7.97,True,True,https://www.bulkreefsupply.com/kanaplex-bacterial-fungal-fish-treatment-seachem.html,10932,22,7,39,16,
210765B,Acrylic Coral Pointer (Red) - 5 Pack,,Bulk Reef Supply,210765B,17.42,True,False,https://www.bulkreefsupply.com/acrylic-coral-pointer-red-5-pack-bundle.html,11108,28,24,12,53,
213205,100 grams (3.5oz) Kanaplex Fish Treatment - Seachem,,Seachem,213205,99.14,True,True,https://www.bulkreefsupply.com/kanaplex-bacterial-fungal-fish-treatment-seachem.html,10933,22,7,18,16,
210142B,4 Stage RO/DI Replacement Filter Kit,,Bulk Reef Supply,210142B,24.06,True,False,https://www.bulkreefsupply.com/4-stage-chlorine-voc-replacement-filter-kit-bundle.html,11086,999,999,999,999,
210236B,Coral System - 500 mL Package,,Korallen-Zucht,210236B,100.07,True,False,https://www.bulkreefsupply.com/coral-system-500-ml-package-korallen-zucht-bundle.html,11089,161,162,160,142,
213884,57 Gallon Shallow External Overflow Rimless Aquarium,761856629233,Fiji Cube,213884,1099.99,True,False,https://www.bulkreefsupply.com/57-gallon-shallow-external-overflow-rimless-aquarium-fiji-cube.html,10927,1,1,2,2,
213888,142 Gallon Internal Overflow Rimless Aquarium,761856629424,Fiji Cube,213888,2099.99,True,False,https://www.bulkreefsupply.com/142-gallon-internal-overflow-rimless-aquarium-fiji-cube.html,10931,2,2,2,2,
213271,4L Reef Reactor CaRx Media - Large Granule - Seachem,,Seachem,213271,29.28,True,True,https://www.bulkreefsupply.com/reef-reactor-carx-media-large-grain-seachem.html,10879,8,8,7,6,
209919B,Plastic & Acrylic Polish Kit - 8 oz,,Novus,209919B,20.74,True,False,https://www.bulkreefsupply.com/plastic-acrylic-polish-kit-8-oz-novus-bundle.html,11082,9,9,34,25,
210081B,Acrylic Coral Pointer (Green) - 5 Pack,,Bulk Reef Supply,210081B,17.42,True,False,https://www.bulkreefsupply.com/coral-pointer-green-5-pack-bundle.html,11083,30,74,58,53,
209635B,Miro-4 T5 Reflector for 1x54W Bulb w/ Clips,,LET Lighting,209635B,24.99,True,False,https://www.bulkreefsupply.com/let-lighting-miro-4-t5-reflector-for-1x54w-bulb-w-clips-bundle.html,11075,6,6,6,4,
213817,LifeRock Coral Tree - Dry Live Rock Aquascape Kit,008479003614,CaribSea,213817,176.78,True,False,https://www.bulkreefsupply.com/liferock-coral-tree-aquascaping-kit-caribsea.html,10923,25,25,24,19,
209634B,Miro-4 T5 Reflector for 1x39W Bulb w/ Clips,,LET Lighting,209634B,22.99,True,False,https://www.bulkreefsupply.com/let-lighting-miro-4-t5-reflector-for-1x39w-bulb-w-clips-bundle.html,11073,6,6,2,13,
208918B,BRS Coral Propagation Kit - Standard with Glue,,Bulk Reef Supply,208918B,29.04,True,False,https://www.bulkreefsupply.com/brs-coral-propagation-kit-standard-2-bundle.html,11064,209,208,288,259,
209163B,Reactor Silicone Tubing Upgrade Kit,,Bulk Reef Supply,209163B,24.89,True,False,https://www.bulkreefsupply.com/brs-reactor-silicone-tubing-upgrade-kit-bundle.html,11069,66,64,50,113,
213120,50 mL StressGuard - Seachem,,Seachem,213120,3.26,False,True,https://www.bulkreefsupply.com/stress-guard-saltwater-fish-aid-seachem.html,10993,,,,0,
213121,100 mL StressGuard - Seachem,,Seachem,213121,4.47,False,True,https://www.bulkreefsupply.com/stress-guard-saltwater-fish-aid-seachem.html,10994,,,,0,
213123,500 mL StressGuard - Seachem (DISCONTINUED),,Seachem,213123,11.69,False,True,https://www.bulkreefsupply.com/stress-guard-saltwater-fish-aid-seachem.html,10996,,,,0,
209127B,Value Plus Upgrade Kit (550ml/min),,Bulk Reef Supply,209127B,49.79,True,False,https://www.bulkreefsupply.com/brs-value-to-value-plus-upgrade-kit-bundle.html,11068,190,179,147,46,
213198,250 mL Entice - Scent and Flavor Food Enhancer - Seachem,,Seachem,213198,7.03,False,True,https://www.bulkreefsupply.com/entice-scent-and-flavor-food-enhancer-seachem.html,10979,8,8,0,0,
213148,Tidal 75 Polishing Pad (2 Pack),000116066174,Seachem,213148,7.48,True,False,https://www.bulkreefsupply.com/tidal-75-polishing-pad-2-pack-seachem.html,10853,24,24,11,8,
208832B,BRS 6 Stage Drinking & Reef Replacement Filter Kit,,Bulk Reef Supply,208832B,48.13,True,False,https://www.bulkreefsupply.com/brs-6-stage-drinking-reef-replacement-filter-kit-bundle.html,11061,370,358,315,444,
208831B,BRS 5 Stage RO Drinking Replacement Filter Kit,,Bulk Reef Supply,208831B,40.66,True,False,https://www.bulkreefsupply.com/brs-5-stage-drinking-replacement-filter-kit-bundle.html,11060,370,358,315,444,
208830B,BRS 4 Stage RO Only Replacement Filter Kit,,Bulk Reef Supply,208830B,27.38,True,False,https://www.bulkreefsupply.com/brs-4-stage-ro-only-replacement-filter-kit-bundle.html,11059,999,999,999,999,
213147,Tidal 55 Polishing Pad (2 Pack),000116066167,Seachem,213147,6.06,True,False,https://www.bulkreefsupply.com/tidal-55-polishing-pad-2-pack-seachem.html,10852,18,18,9,42,
213085,2 Liter Rally Pro Fish Treatment,685759130323,Ruby Reef,213085,43.98,True,False,https://www.bulkreefsupply.com/2-liter-rally-pro-fish-treatment-ruby-reef.html,10801,32,32,27,10,
207951B,1/4“ 8800 Booster Pump,,Aquatec,207951B,87.14,True,False,https://www.bulkreefsupply.com/1-4-aquatec-8800-booster-pump-bundle.html,11050,350,440,379,293,
213092,1 Liter Hydroplex Fish Treatment - Ruby Reef,,Ruby Reef,213092,27.38,True,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-in-dispensing-bottle-ruby-reef.html,10810,0,4,2,1,
213375,ARID Reactor Replacement Power Cord,,Pax Bellum,213375,12,True,False,https://www.bulkreefsupply.com/arid-reactor-replacement-power-cord-pax-bellum.html,10828,9,9,9,9,
208829B,BRS 4 Stage Value Replacement Filter Kit,,Bulk Reef Supply,208829B,30.7,True,False,https://www.bulkreefsupply.com/brs-4-stage-value-replacement-filter-kit-bundle.html,11058,999,999,999,999,
213170,100 mL Matrix Carbon - Seachem,,Seachem,213170,7.18,False,True,https://www.bulkreefsupply.com/matrix-carbon-filter-media-seachem.html,10960,,,,0,
213171,250 mL Matrix Carbon - Seachem,,Seachem,213171,7.36,False,True,https://www.bulkreefsupply.com/matrix-carbon-filter-media-seachem.html,10961,,,,0,
213172,500 mL Matrix Carbon - Seachem,,Seachem,213172,11.7,False,True,https://www.bulkreefsupply.com/matrix-carbon-filter-media-seachem.html,10962,,,,0,
213173,1L Matrix Carbon - Seachem,,Seachem,213173,19.25,False,True,https://www.bulkreefsupply.com/matrix-carbon-filter-media-seachem.html,10963,,,,0,
213174,2L Matrix Carbon - Seachem,,Seachem,213174,40.7,False,True,https://www.bulkreefsupply.com/matrix-carbon-filter-media-seachem.html,10964,,,,0,
213128,Tidal 75 HOB Power Filter,000116065016,Seachem,213128,79.79,True,False,https://www.bulkreefsupply.com/tidal-75-hob-power-filter-seachem.html,10842,,,6,24,
205382B,Oceans Wonders N52 v2 MAG Rack - Replacement Magnets,,Oceans Wonders,205382B,10.78,True,False,https://www.bulkreefsupply.com/oceans-wonders-n52-v2-mag-rack-replacement-magnets-bundle.html,11045,28,18,0,70,
213932,1oz F-Aiptasia - Frank‘s Aquarium Products,,Frank‘s Aquarium Products,213932,11.61,True,True,https://www.bulkreefsupply.com/f-aiptasia-pest-anemone-treatment-frank-s-aquarium-products.html,10836,116,68,118,171,
202321B,BRS Top Off Doser - 50 mL per minute,,Bulk Reef Supply,202321B,66.39,True,False,https://www.bulkreefsupply.com/brs-top-off-doser-50-ml-per-minute-bundle.html,11037,191,183,194,182,
205206B,BRS Reef Chili Feeding Jar,,Reef Chili,205206B,4.14,True,False,https://www.bulkreefsupply.com/brs-reef-chili-feeding-jar-bundle.html,11043,314,314,313,309,
213933,2oz F-Aiptasia - Frank‘s Aquarium Products,,Frank‘s Aquarium Products,213933,20.74,True,True,https://www.bulkreefsupply.com/f-aiptasia-pest-anemone-treatment-frank-s-aquarium-products.html,10837,116,68,170,101,
213210,10 grams (.35oz) Neoplex Fish Treatment - Seachem,,Seachem,213210,6.77,False,True,https://www.bulkreefsupply.com/neoplex-bacterial-fish-treatment-seachem.html,10943,,,,0,
213211,100 grams (3.5oz) Neoplex Fish Treatment - Seachem,,Seachem,213211,49.64,False,True,https://www.bulkreefsupply.com/neoplex-bacterial-fish-treatment-seachem.html,10944,,,,0,
200433B,Add-On Faucet Kit,,Bulk Reef Supply,200433B,91.29,True,False,https://www.bulkreefsupply.com/brs-add-on-faucet-kit-bundle.html,11033,73,72,65,53,
213203,100 grams (3.5oz) Focus Antibacterial Fish Treatment - Seachem,,Seachem,213203,113.32,False,True,https://www.bulkreefsupply.com/focus-antibacterial-fish-treatment-seachem.html,10941,22,19,0,0,
200418B,5 Stage 75GPD Drinking Water RO System with Silver Faucet,,Bulk Reef Supply,200418B,215.79,True,False,https://www.bulkreefsupply.com/brs-5-stage-drinking-water-ro-system-75gpd-bundle.html,11032,37,35,42,70,
202317B,BRS 2 Part Doser - 1.1 mL per minute,,Bulk Reef Supply,202317B,66.39,True,False,https://www.bulkreefsupply.com/brs-2-part-doser-1-1-ml-per-minute-bundle.html,11035,269,265,225,378,
200216B,1/4“ 8800 Booster Pump Kit,,Aquatec,200216B,149.39,True,False,https://www.bulkreefsupply.com/1-4-aquatec-8800-booster-pump-kit-bundle.html,11029,350,440,379,293,
200108B,BRS 5 Stage SPARTAN RO/DI Replacement Filter Kit,,Bulk Reef Supply,200108B,87.14,True,False,https://www.bulkreefsupply.com/brs-5-stage-spartan-ro-di-replacement-filter-kit-bundle.html,11025,7,7,35,31,
200413B,6 Stage 75GPD Drinking & Reef RO/DI System with Silver Faucet,,Bulk Reef Supply,200413B,240.69,True,False,https://www.bulkreefsupply.com/brs-6-stage-drinking-reef-ro-di-system-75gpd-bundle.html,11031,52,48,42,70,
200148B,Triple DI Saver Kit with Resin and TDS Meter,,Bulk Reef Supply,200148B,112.87,True,False,https://www.bulkreefsupply.com/triple-di-saver-kit-with-resin-and-tds-meter-bulk-reef-supply-bundle.html,11026,103,99,336,395,
200106B,Matrikx 5 Stage Drinking & Reef RO/DI Replacement Filter Kit,,Bulk Reef Supply,200106B,42.32,True,False,https://www.bulkreefsupply.com/brs-5-stage-drinking-reef-ro-di-replacement-filter-kit-bundle.html,11024,370,358,315,444,
213348,N18 Inline Quick-Disconnect Set - 2 Pairs,,Pax Bellum,213348,85.5,True,False,https://www.bulkreefsupply.com/n18-inline-quick-disconnect-set-2-pairs-pax-bellum.html,10822,4,4,4,2,
200102B,Matrikx 5 Stage RO/DI Replacement Filter Kit,,Bulk Reef Supply,200102B,34.85,True,False,https://www.bulkreefsupply.com/brs-5-stage-ro-di-replacement-filter-kit-bundle.html,11020,910,893,752,573,
213331,ARID C36 Calcium Reactor Feed & Injection Assembly,,Pax Bellum,213331,120,True,False,https://www.bulkreefsupply.com/arid-c-36-calcium-reactor-feed-injection-assembly-pax-bellum.html,10753,16,16,16,16,
000152B,32oz Bettix Bottle with 1oz Dispensing Cup,,Miscellaneous,000152B,5.8,True,False,https://www.bulkreefsupply.com/32oz-bettix-bottle-with-1oz-dispensing-cup-bundle.html,11016,70,65,49,39,
213347,C36 Chamber Liner,,Pax Bellum,213347,40,True,False,https://www.bulkreefsupply.com/c36-chamber-liner-pax-bellum.html,10750,3,3,3,3,
000162B,64oz Bettix Bottle with 4oz Dispensing Cup,,Miscellaneous,000162B,9.54,True,False,https://www.bulkreefsupply.com/64oz-bettix-bottle-with-4oz-dispensing-cup-bundle.html,11018,96,96,89,58,
213111,3.8 Liter Purit - Chemical Filtration Media,810086015283,Brightwell Aquatics,213111,105.93,True,False,https://www.bulkreefsupply.com/3-8-liter-purit-chemical-filtration-media-brightwell-aquatics.html,10703,15,15,13,11,
213989,RF-25 Rimless Flat Panel Aquarium & Stand (25 Gal) - Black - JBJ,,JBJ,213989,925,True,True,https://www.bulkreefsupply.com/rf-25-rimless-flat-panel-aquarium-stand-25-gal-jbj.html,10984,29,29,35,35,
213994,RF-65 Rimless Flat Panel Aquarium & Stand (65 Gal) - White - JBJ,,JBJ,213994,1765,True,True,https://www.bulkreefsupply.com/rf-65-rimless-flat-panel-aquarium-stand-65-gal-jbj.html,10991,0,0,0,50,
213992,RF-25 Rimless Flat Panel Aquarium & Stand (25 Gal) - White - JBJ,,JBJ,213992,925,True,True,https://www.bulkreefsupply.com/rf-25-rimless-flat-panel-aquarium-stand-25-gal-jbj.html,10985,29,29,29,29,
213991,RF-65 Rimless Flat Panel Aquarium & Stand (65 Gal) - Black - JBJ,,JBJ,213991,1765,True,True,https://www.bulkreefsupply.com/rf-65-rimless-flat-panel-aquarium-stand-65-gal-jbj.html,10990,0,0,0,49,
213199,500 mL Entice - Scent and Flavor Food Enhancer - Seachem,,Seachem,213199,10.19,True,True,https://www.bulkreefsupply.com/entice-scent-and-flavor-food-enhancer-seachem.html,10980,8,8,8,6,
213199,500 mL Entice - Scent and Flavor Food Enhancer,000116142304,Seachem,213199,10.19,True,False,https://www.bulkreefsupply.com/500-ml-entice-scent-and-flavor-food-enhancer-seachem.html,10980,8,8,8,6,
213099,Reagent Refill for Pro Nitrite and Nitrate Test Kit,619106287880,Tropic Marin,213099,32.73,True,False,https://www.bulkreefsupply.com/reagent-refill-for-pro-nitrite-and-nitrate-test-kit-tropic-marin.html,10712,101,101,98,171,
213327,N18 Chamber Liner 3pk,,Pax Bellum,213327,22,True,False,https://www.bulkreefsupply.com/n18-chamber-liner-3pk-pax-bellum.html,10747,26,26,26,25,
212961,2oz Premium Saltwater Fish Food Pellets,850000695399,Bulk Reef Supply,212961,6.22,True,False,https://www.bulkreefsupply.com/2oz-premium-saltwater-fish-food-pellets-bulk-reef-supply.html,10697,9,0,283,348,
213809,CoralCare Gen2 LED Controller,46677559571,Philips,213809,110.49,True,False,https://www.bulkreefsupply.com/coralcare-gen-2-led-controller-philips.html,10971,2,2,1,1,
213136,Tidal 35 Matrix Carbon (90ml),000116065849,Seachem,213136,6.77,True,False,https://www.bulkreefsupply.com/tidal-55-matrix-carbon-140ml-seachem-1.html,10953,38,35,34,32,
213094,8oz Hydroplex Fish Treatment - Ruby Reef,,Ruby Reef,213094,7.46,False,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-ruby-reef.html,10812,10,5,0,0,
213095,16oz Hydroplex Fish Treatment - Ruby Reef (DISCONTINUED),,Ruby Reef,213095,14.1,False,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-ruby-reef.html,10813,10,5,0,0,
213097,64oz Hydroplex Fish Treatment - Ruby Reef (DISCONTINUED),,Ruby Reef,213097,29.04,False,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-ruby-reef.html,10815,10,5,0,0,
213887,108 Gallon Internal Overflow Rimless Aquarium,761856629417,Fiji Cube,213887,1549.99,True,False,https://www.bulkreefsupply.com/108-gallon-internal-overflow-rimless-aquarium-fiji-cube.html,10930,1,1,2,2,
213379,BRS 360 Hat - Navy/Orange,,Bulk Reef Supply,213379,13.79,True,False,https://www.bulkreefsupply.com/brs-360-hat-navy-orange-bulk-reef-supply.html,10714,488,485,483,479,
212936,8lbs Reef Saver Nano Shelf Dry Live Rock,682863131604,MarcoRocks,212936,32.36,True,False,https://www.bulkreefsupply.com/nano-shelf-rock-marcorocks.html,10630,71,71,64,52,
213885,76 Gallon Shallow External Overflow Rimless Aquarium,761856629271,Fiji Cube,213885,1299.99,True,False,https://www.bulkreefsupply.com/76-gallon-shallow-external-overflow-rimless-aquarium-fiji-cube.html,10928,,,2,2,
213819,LifeRock Tree Extension Kit,008479003522,CaribSea,213819,84.65,True,False,https://www.bulkreefsupply.com/liferock-tree-extension-kit-caribsea.html,10924,52,51,51,44,
213886,81 Gallon Internal Overflow Rimless Aquarium,761856629400,Fiji Cube,213886,1129.99,True,False,https://www.bulkreefsupply.com/81-gallon-internal-overflow-rimless-aquarium-fiji-cube.html,10929,1,1,1,1,
213202,5 grams (.2oz) Focus Antibacterial Fish Treatment - Seachem,,Seachem,213202,7.97,True,True,https://www.bulkreefsupply.com/focus-antibacterial-fish-treatment-seachem.html,10940,22,19,38,9,
213818,LifeRock Reef Tree - Dry Live Rock Aquascape Kit,008479003584,CaribSea,213818,179.69,True,False,https://www.bulkreefsupply.com/liferock-reef-tree-aquascape-kit-caribsea.html,10922,75,72,48,115,
213816,South Seas Coral Tree - Dry Live Rock Aquascape Kit,008479003621,CaribSea,213816,132.79,True,False,https://www.bulkreefsupply.com/south-seas-coral-tree-dry-rock-aquascape-kit-caribsea.html,10925,13,13,13,5,
212962,1L KH Plus Concentrate,4260507581280,Korallen-Zucht,212962,17.59,True,False,https://www.bulkreefsupply.com/1l-kh-plus-concentrate-korallen-zucht.html,10684,9,9,8,7,
213271,4L Reef Reactor CaRx Media - Large Granule,000116015424,Seachem,213271,29.28,True,False,https://www.bulkreefsupply.com/4l-reef-reactor-carx-media-large-grain-seachem.html,10879,8,8,7,6,
212689OB,LoPro External Overflow Box - 1600 GPH (OPEN BOX),,Fiji Cube,212689OB,159.99,True,False,https://www.bulkreefsupply.com/lopro-external-overflow-box-1600-gph-fiji-cube-open-box.html,10889,2,2,1,3,
213184,100 mL Purigen - Seachem,,Seachem,213184,10.38,True,True,https://www.bulkreefsupply.com/purigen-filter-media-seachem.html,10862,10,8,57,112,
213186,500 mL Purigen - Seachem,,Seachem,213186,31.3,True,True,https://www.bulkreefsupply.com/purigen-filter-media-seachem.html,10864,10,8,15,14,
213336,250 mL Iron & Manganese - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213336,28,False,True,https://www.bulkreefsupply.com/iron-manganese-arid-reactor-supplement-pax-bellum.html,10754,6,2,0,0,
213869,Exo Auto Top Off,781307520001,ReefBreeders,213869,99.99,True,False,https://www.bulkreefsupply.com/exo-ato-reefbreeders.html,10860,190,185,152,122,
213149,Tidal 110 Polishing Pad (2 Pack),000116066181,Seachem,213149,8.29,True,False,https://www.bulkreefsupply.com/tidal-110-polishing-pad-2-pack-seachem.html,10854,19,19,11,8,
213029,32 Gallon External Overflow Rimless Nano Aquarium,761856630031,Fiji Cube,213029,574.99,True,False,https://www.bulkreefsupply.com/32-gallon-external-overflow-rimless-nano-aquarium-fiji-cube.html,10599,12,12,11,11,
213868,Prism Auto Top Off,641926077174,ReefBreeders,213868,79.99,True,False,https://www.bulkreefsupply.com/prism-auto-top-off-reefbreeders-1.html,10859,320,311,543,424,
212958,FragZone Coral Mounts,008479003799,CaribSea,212958,9.56,True,False,https://www.bulkreefsupply.com/fragzone-coral-mounts-caribsea.html,10626,54,51,33,51,
213146,Tidal 35 Polishing Pad (2 Pack),000116066150,Seachem,213146,4.99,True,False,https://www.bulkreefsupply.com/tidal-35-polishing-pad-2-pack-seachem.html,10851,11,11,10,41,
213138,Tidal 55 Foam (2 Pack),000116065030,Seachem,213138,6.63,True,False,https://www.bulkreefsupply.com/tidal-55-foam-2-pack-seachem.html,10845,3,3,12,10,
212729,16oz Tisbee Pods & OceanMagik PhytoPlankton - AlgaeBarn,,AlgaeBarn,212729,45,True,True,https://www.bulkreefsupply.com/tisbee-pods-oceanmagik-phytoplankton-algaebarn.html,10171,997,99,870,866,
213024,Fiji-30 Advanced Reef Sump - 2nd Gen,761856629578,Fiji Cube,213024,449.99,True,False,https://www.bulkreefsupply.com/fiji-30-advanced-reef-sump-2nd-gen-fiji-cube.html,10605,14,14,12,23,
212840,XHO-K15 LED Add-On Kit - For Radion XR15,819328015234,Reef Brite,212840,198.65,True,False,https://www.bulkreefsupply.com/xho-k15-led-add-on-kit-for-radion-xr15-reef-brite.html,10464,14,13,10,34,
213134,Tidal 35 Foam (2 Pack),000116065825,Seachem,213134,5.47,True,False,https://www.bulkreefsupply.com/tidal-35-foam-2-pack-seachem.html,10844,16,14,12,20,
213129,Tidal 110 HOB Power Filter,116065023,Seachem,213129,94.49,True,False,https://www.bulkreefsupply.com/tidal-75-hob-power-filter-seachem-1.html,10843,12,12,24,19,
213338,N18 Light Sleeve Assembly,,Pax Bellum,213338,33,True,False,https://www.bulkreefsupply.com/arid-n18-light-sleeve-assembly-pax-bellum.html,10820,6,6,6,5,
213372,N24 Replacement LED Array,,Pax Bellum,213372,450,True,False,https://www.bulkreefsupply.com/n24-replacement-led-array-pax-bellum.html,10827,1,1,1,1,
213126,Tidal 35 HOB Power Filter,000116065818,Seachem,213126,50.39,True,False,https://www.bulkreefsupply.com/tidal-35-hob-power-filter-seachem.html,10839,130,125,124,119,
231958,Smart Buddie RO/DI Booster Pump - For 50-100 GPD Systems,810957012922,Aquatic Life,231958,136.99,True,False,https://www.bulkreefsupply.com/smart-buddie-rodi-booster-pump-aquatic-life.html,10595,,,39,55,
213096,32oz Hydroplex Fish Treatment - Ruby Reef,,Ruby Reef,213096,20.74,True,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-ruby-reef.html,10814,10,5,7,3,
213353,N24 Replacement Flange Seal,,Pax Bellum,213353,14,True,False,https://www.bulkreefsupply.com/n24-replacement-flange-seal-pax-bellum.html,10825,2,2,2,1,
213098,2.5 Gallon Hydroplex Fish Treatment - Ruby Reef,,Ruby Reef,213098,127.99,True,True,https://www.bulkreefsupply.com/hydroplex-fish-treatment-ruby-reef.html,10816,5,5,5,5,
212939,80 Watt Classic UV Sterilizer - White Body,617750000800,Aqua Ultraviolet,212939,998.5,True,False,https://www.bulkreefsupply.com/80-watt-classic-uv-sterilizer-white-body-aqua-ultraviolet-2.html,10583,4,4,4,6,
212695,NemProtect Powerhead Guard for Maxspect Gyre XF330,,Wavemaker Guards,212695,41.49,True,False,https://www.bulkreefsupply.com/nemprotect-powerhead-guard-for-maxspect-gyre-xf330-wavemaker-guards.html,10569,9,9,7,4,
213084,1 Liter Rally Pro Fish Treatment - Ruby Reef,,Ruby Reef,213084,27.38,True,True,https://www.bulkreefsupply.com/rally-pro-fish-treatment-in-dispensing-bottle-ruby-reef.html,10800,52,51,51,49,
212879,30 Pounds Real Reef Branch Rock,748252861047,Real Reef Solutions,212879,331.99,True,False,https://www.bulkreefsupply.com/30-pounds-real-reef-branch-rock-real-reef-solutions.html,10568,7,5,14,8,
213085,2 Liter Rally Pro Fish Treatment - Ruby Reef,,Ruby Reef,213085,43.98,True,True,https://www.bulkreefsupply.com/rally-pro-fish-treatment-in-dispensing-bottle-ruby-reef.html,10801,32,32,27,10,
213832,16 oz Copper Power Parasite Treatment - Endich,,Endich,213832,14.1,True,True,https://www.bulkreefsupply.com/copper-power-parasite-treatment-endich.html,10786,13,104,39,76,
213831,4 oz Copper Power Parasite Treatment - Endich,,Endich,213831,4.14,True,True,https://www.bulkreefsupply.com/copper-power-parasite-treatment-endich.html,10785,13,104,72,20,
213332,250 mL Nitrate & Molybdenum - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213332,18,True,True,https://www.bulkreefsupply.com/nitrate-molybdenum-arid-reactor-supplement-pax-bellum.html,10758,4,2,1,2,
213104,Intelli-Feed Aquarium Fish Feeder,788379314088,Lifegard Aquatics,213104,52.28,True,False,https://www.bulkreefsupply.com/intelli-feed-aquarium-fish-feeder-lifegard-aquatics.html,10784,18,17,35,43,
213337,500 mL Iron & Manganese - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213337,45,True,True,https://www.bulkreefsupply.com/iron-manganese-arid-reactor-supplement-pax-bellum.html,10755,6,2,2,8,
213333,500 mL Nitrate & Molybdenum - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213333,28,True,True,https://www.bulkreefsupply.com/nitrate-molybdenum-arid-reactor-supplement-pax-bellum.html,10759,4,2,3,1,
213334,1 L Nitrate & Molybdenum - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213334,45,True,True,https://www.bulkreefsupply.com/nitrate-molybdenum-arid-reactor-supplement-pax-bellum.html,10760,4,2,8,7,
213083,.5 Liter Rally Pro Fish Treatment - Ruby Reef,,Ruby Reef,213083,19.08,True,True,https://www.bulkreefsupply.com/rally-pro-fish-treatment-in-dispensing-bottle-ruby-reef.html,10799,52,51,78,74,
213330,ARID C30 Calcium Reactor Feed & Injection Assembly,,Pax Bellum,213330,89.25,True,False,https://www.bulkreefsupply.com/arid-c-30-calcium-reactor-feed-injection-assembly-pax-bellum.html,10752,21,21,20,19,
213346,C30 Chamber Liner,,Pax Bellum,213346,26.99,True,False,https://www.bulkreefsupply.com/c30-chamber-liner-pax-bellum.html,10749,2,2,2,2,
213329,ARID N-Series Calcium Reactor Feed & Injection Assembly,,Pax Bellum,213329,85,True,False,https://www.bulkreefsupply.com/arid-n-series-calcium-reactor-feed-injection-assembly-pax-bellum.html,10751,3,3,5,5,
213335,125 mL Iron & Manganese - ARID Reactor Supplement - Pax Bellum,,Pax Bellum,213335,18,True,True,https://www.bulkreefsupply.com/iron-manganese-arid-reactor-supplement-pax-bellum.html,10756,6,2,0,1,
